dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.027787,0.358158,0.000200,0.020000,1.000000,50.000000,6.282478
0.020000,0.027828,0.358158,0.000241,0.002054,-0.897321,-94.866050,6.282613
0.020000,0.027910,0.358158,0.000323,0.004106,0.102596,49.995862,6.282882
0.020000,0.028632,0.358158,0.001045,0.036110,1.600237,74.882030,0.000101
0.020000,0.031996,0.358159,0.004409,0.168198,6.604400,250.208137,0.000639
0.020000,0.036201,0.358163,0.008614,0.210237,2.101944,-225.122764,0.001310
0.020000,0.041246,0.358172,0.013659,0.252266,2.101442,-0.025103,0.002115
0.020000,0.047132,0.358187,0.019545,0.294288,2.101098,-0.017189,0.003053
0.020000,0.053858,0.358211,0.026271,0.336300,2.100601,-0.024889,0.004122
0.020000,0.061424,0.358247,0.033837,0.378295,2.099767,-0.041683,0.005323
0.020000,0.069829,0.358298,0.042243,0.420278,2.099148,-0.030963,0.006654
0.020000,0.079074,0.358366,0.051488,0.462248,2.098488,-0.032995,0.008113
0.020000,0.089158,0.358456,0.061572,0.504200,2.097609,-0.043940,0.009701
0.020000,0.100080,0.358571,0.072494,0.546131,2.096518,-0.054560,0.011416
0.020000,0.111839,0.358716,0.084255,0.588039,2.095408,-0.055500,0.013256
0.020000,0.124437,0.358895,0.096854,0.629927,2.094428,-0.048971,0.015219
0.020000,0.137871,0.359114,0.110289,0.671791,2.093190,-0.061906,0.017305
0.020000,0.152141,0.359377,0.124562,0.713626,2.091736,-0.072691,0.019512
0.020000,0.167246,0.359689,0.139671,0.755435,2.090459,-0.063878,0.021837
0.020000,0.183186,0.360057,0.155615,0.797212,2.088872,-0.079365,0.024279
0.020000,0.199960,0.360485,0.172394,0.838956,2.087177,-0.084748,0.026835
0.020000,0.217566,0.360982,0.190007,0.880665,2.085463,-0.085666,0.029503
0.020000,0.236004,0.361551,0.208454,0.922340,2.083724,-0.086992,0.032282
0.020000,0.255273,0.362201,0.227734,0.963975,2.081764,-0.097974,0.035167
0.020000,0.275371,0.362939,0.247845,1.005567,2.079598,-0.108317,0.038157
0.020000,0.296296,0.363770,0.268787,1.047117,2.077519,-0.103922,0.041249
0.020000,0.318049,0.364702,0.290560,1.088620,2.075136,-0.119153,0.044439
0.020000,0.340626,0.365744,0.313161,1.130077,2.072863,-0.113647,0.047725
0.020000,0.364028,0.366901,0.336591,1.171485,2.070364,-0.124964,0.051103
0.020000,0.388250,0.368182,0.360848,1.212838,2.067668,-0.134813,0.054570
0.020000,0.413293,0.369595,0.385930,1.254133,2.064776,-0.144582,0.058123
0.020000,0.439154,0.371147,0.411838,1.295376,2.062149,-0.131358,0.061756
0.020000,0.465831,0.372846,0.438569,1.336555,2.058951,-0.159891,0.065467
0.020000,0.493322,0.374701,0.466122,1.377673,2.055878,-0.153669,0.069252
0.020000,0.521625,0.376719,0.494497,1.418725,2.052605,-0.163643,0.073105
0.020000,0.550737,0.378908,0.523691,1.459710,2.049254,-0.167557,0.077023
0.020000,0.580656,0.381277,0.553704,1.500625,2.045751,-0.175113,0.081001
0.020000,0.611379,0.383834,0.584533,1.541467,2.042113,-0.181917,0.085035
0.020000,0.642904,0.386586,0.616178,1.582234,2.038320,-0.189671,0.089118
0.020000,0.675227,0.389542,0.648636,1.622923,2.034443,-0.193844,0.093247
0.020000,0.708347,0.392709,0.681907,1.663531,2.030427,-0.200773,0.097416
0.020000,0.742259,0.396095,0.715988,1.704059,2.026369,-0.202895,0.101619
0.020000,0.776962,0.399708,0.750878,1.744499,2.022016,-0.217678,0.105852
0.020000,0.812451,0.403556,0.786575,1.784852,2.017673,-0.217134,0.110107
0.020000,0.848724,0.407644,0.823077,1.825116,2.013193,-0.224034,0.114380
0.020000,0.885776,0.411982,0.860383,1.865288,2.008564,-0.231440,0.118664
0.020000,0.923606,0.416575,0.898490,1.905364,2.003820,-0.237174,0.122953
0.020000,0.962209,0.421429,0.937397,1.945345,1.999033,-0.239345,0.127241
0.020000,1.001581,0.426552,0.977102,1.985225,1.994041,-0.249612,0.131521
0.020000,1.041720,0.431950,1.017602,2.025005,1.988991,-0.252529,0.135786
0.020000,1.082417,0.437598,1.058689,2.054363,1.467870,-26.056046,0.140010
0.020000,1.123262,0.443441,1.099949,2.063019,0.432796,-51.753665,0.144145
0.020000,1.164049,0.449445,1.141176,2.061343,-0.083797,-25.829672,0.148170
0.020000,1.204779,0.455607,1.182369,2.059663,-0.084005,-0.010420,0.152085
0.020000,1.245451,0.461920,1.223529,2.057979,-0.084179,-0.008677,0.155890
0.020000,1.286067,0.468381,1.264655,2.056292,-0.084324,-0.007236,0.159583
0.020000,1.326625,0.474983,1.305747,2.054604,-0.084446,-0.006107,0.163166
0.020000,1.367126,0.481724,1.346805,2.052913,-0.084552,-0.005292,0.166639
0.020000,1.407571,0.488597,1.387830,2.051220,-0.084634,-0.004125,0.169999
0.020000,1.447959,0.495598,1.428820,2.049526,-0.084697,-0.003143,0.173249
0.020000,1.488291,0.502722,1.469777,2.047831,-0.084744,-0.002338,0.176388
0.020000,1.528568,0.509964,1.510699,2.046135,-0.084777,-0.001635,0.179415
0.020000,1.568790,0.517320,1.551588,2.044439,-0.084809,-0.001610,0.182331
0.020000,1.608957,0.524784,1.592443,2.042743,-0.084803,0.000299,0.185136
0.020000,1.649070,0.532353,1.633264,2.041047,-0.084797,0.000265,0.187829
0.020000,1.689130,0.540021,1.674051,2.039352,-0.084783,0.000743,0.190411
0.020000,1.729136,0.547784,1.714804,2.037656,-0.084763,0.001003,0.192882
0.020000,1.769091,0.555637,1.755523,2.035962,-0.084745,0.000861,0.195242
0.020000,1.808995,0.563575,1.796209,2.034268,-0.084693,0.002625,0.197491
0.020000,1.848847,0.571594,1.836860,2.032575,-0.084651,0.002106,0.199628
0.020000,1.888650,0.579690,1.877478,2.030883,-0.084605,0.002307,0.201655
0.020000,1.928404,0.587857,1.918062,2.029191,-0.084559,0.002283,0.203570
0.020000,1.968109,0.596091,1.958612,2.027501,-0.084519,0.001997,0.205375
0.020000,2.007767,0.604387,1.999128,2.025812,-0.084450,0.003448,0.207068
0.020000,2.047378,0.612742,2.039611,2.024124,-0.084396,0.002685,0.208651
0.020000,2.086943,0.621150,2.080059,2.022437,-0.084343,0.002675,0.210124
0.020000,2.126463,0.629607,2.120474,2.020751,-0.084292,0.002541,0.211485
0.020000,2.165939,0.638109,2.160856,2.019066,-0.084252,0.002010,0.212736
0.020000,2.205373,0.646650,2.201203,2.017383,-0.084188,0.003189,0.213877
0.020000,2.244763,0.655228,2.241517,2.015700,-0.084141,0.002327,0.214907
0.020000,2.284113,0.663836,2.281798,2.014018,-0.084098,0.002168,0.215827
0.020000,2.323423,0.672471,2.322044,2.012337,-0.084058,0.001988,0.216636
0.020000,2.362693,0.681129,2.362257,2.010656,-0.084031,0.001383,0.217336
0.020000,2.401924,0.689805,2.402437,2.008976,-0.083989,0.002094,0.217925
0.020000,2.441119,0.698494,2.442583,2.007297,-0.083961,0.001364,0.218403
0.020000,2.480276,0.707193,2.482695,2.005618,-0.083939,0.001101,0.218772
0.020000,2.519399,0.715897,2.522774,2.003940,-0.083923,0.000846,0.219030
0.020000,2.558487,0.724601,2.562819,2.002262,-0.083912,0.000536,0.219179
0.020000,2.597541,0.733302,2.602831,2.000583,-0.083902,0.000476,0.219217
0.020000,2.636562,0.741995,2.642809,1.998905,-0.083901,0.000080,0.219145
0.020000,2.675552,0.750675,2.682754,1.997227,-0.083905,-0.000224,0.218963
0.020000,2.714511,0.759339,2.722665,1.995549,-0.083915,-0.000493,0.218671
0.020000,2.753441,0.767983,2.762542,1.993871,-0.083927,-0.000596,0.218269
0.020000,2.792342,0.776601,2.802386,1.992192,-0.083946,-0.000934,0.217757
0.020000,2.831214,0.785190,2.842196,1.990512,-0.083973,-0.001373,0.217134
0.020000,2.870060,0.793745,2.881973,1.988832,-0.084003,-0.001505,0.216401
