dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.710617,0.408211,0.000199,0.019945,0.997228,49.861386,2.483434
0.020000,7.710746,0.408110,0.000363,0.008194,-0.587541,-79.238413,2.483971
0.020000,7.710562,0.408252,0.000596,0.011624,0.171490,37.951527,2.485048
0.020000,7.709056,0.409411,0.002496,0.095007,4.169163,199.883670,2.486666
0.020000,7.707047,0.410950,0.005027,0.126544,1.576851,-129.615616,2.488832
0.020000,7.704534,0.412866,0.008187,0.158000,1.572807,-0.202214,2.491551
0.020000,7.701516,0.415153,0.011973,0.189331,1.566529,-0.313893,2.494833
0.020000,7.697992,0.417803,0.016383,0.220479,1.557398,-0.456557,2.498687
0.020000,7.693960,0.420810,0.021412,0.251469,1.549529,-0.393441,2.503126
0.020000,7.689419,0.424162,0.027057,0.282230,1.538034,-0.574725,2.508163
0.020000,7.684367,0.427851,0.033312,0.312770,1.527020,-0.550723,2.513814
0.020000,7.678801,0.431863,0.040173,0.343046,1.513784,-0.661779,2.520096
0.020000,7.672721,0.436186,0.047633,0.373009,1.498144,-0.782020,2.527029
0.020000,7.666124,0.440804,0.055687,0.402663,1.482697,-0.772360,2.534634
0.020000,7.659007,0.445702,0.064326,0.431952,1.464486,-0.910524,2.542934
0.020000,7.651370,0.450862,0.073543,0.460869,1.445838,-0.932419,2.551954
0.020000,7.643209,0.456265,0.083330,0.489362,1.424631,-1.060369,2.561721
0.020000,7.634522,0.461890,0.093679,0.517433,1.403561,-1.053500,2.572265
0.020000,7.625308,0.467714,0.104580,0.545026,1.379666,-1.194739,2.583615
0.020000,7.615564,0.473713,0.116022,0.572132,1.355289,-1.218845,2.595804
0.020000,7.605289,0.479863,0.127997,0.598736,1.330212,-1.253871,2.608864
0.020000,7.594481,0.486134,0.140493,0.624803,1.303327,-1.344220,2.622832
0.020000,7.583138,0.492499,0.153500,0.650334,1.276537,-1.339506,2.637741
0.020000,7.571258,0.498926,0.167006,0.675337,1.250146,-1.319568,2.653627
0.020000,7.558841,0.505384,0.181002,0.699794,1.222864,-1.364075,2.670526
0.020000,7.545884,0.511837,0.195477,0.723751,1.197853,-1.250557,2.688470
0.020000,7.532387,0.518252,0.210422,0.747216,1.173273,-1.228996,2.707491
0.020000,7.518346,0.524591,0.225827,0.770266,1.152470,-1.040158,2.727618
0.020000,7.503760,0.530816,0.241686,0.792944,1.133932,-0.926887,2.748874
0.020000,7.488626,0.536889,0.257993,0.815363,1.120953,-0.648958,2.771275
0.020000,7.472938,0.542768,0.274746,0.837643,1.113973,-0.348996,2.794832
0.020000,7.456693,0.548414,0.291945,0.859932,1.114438,0.023249,2.819544
0.020000,7.439881,0.553783,0.309593,0.882402,1.123519,0.454055,2.845399
0.020000,7.422495,0.558834,0.327698,0.905267,1.143257,0.986870,2.872370
0.020000,7.404521,0.563524,0.346273,0.928761,1.174696,1.571960,2.900417
0.020000,7.385946,0.567808,0.365336,0.953156,1.219746,2.252529,2.929481
0.020000,7.366751,0.571641,0.384911,0.978713,1.277862,2.905790,2.959485
0.020000,7.346915,0.574979,0.405025,1.005732,1.350931,3.653465,2.990333
0.020000,7.326414,0.577772,0.425715,1.034495,1.438147,4.360762,3.021911
0.020000,7.305223,0.579975,0.447021,1.065273,1.538894,5.037341,3.054086
0.020000,7.283313,0.581536,0.468987,1.098303,1.651515,5.631067,3.086712
0.020000,7.260654,0.582406,0.491662,1.133784,1.774053,6.126888,3.119626
0.020000,7.237217,0.582531,0.515099,1.171858,1.903700,6.482372,3.152660
0.020000,7.212974,0.581861,0.539351,1.212602,2.037198,6.674879,3.185637
0.020000,7.187900,0.580341,0.564472,1.256024,2.171108,6.695537,3.218382
0.020000,7.162116,0.577936,0.590368,1.294780,1.937783,-11.666289,3.250548
0.020000,7.135970,0.574660,0.616718,1.317526,1.137314,-40.023435,3.281576
0.020000,7.109828,0.570580,0.643177,1.322930,0.270181,-43.356620,3.310995
0.020000,7.083938,0.565780,0.669508,1.316549,-0.319041,-29.461137,3.338571
0.020000,7.058408,0.560339,0.695610,1.305140,-0.570420,-12.568923,3.364279
0.020000,7.033267,0.554326,0.721461,1.292503,-0.631890,-3.073536,3.388198
0.020000,7.008543,0.547806,0.747031,1.278505,-0.699862,-3.398562,3.410419
0.020000,6.984260,0.540843,0.772292,1.263071,-0.771732,-3.593496,3.431036
0.020000,6.960443,0.533499,0.797216,1.246183,-0.844405,-3.633652,3.450144
0.020000,6.937113,0.525833,0.821773,1.227841,-0.917075,-3.633531,3.467838
0.020000,6.914291,0.517901,0.845934,1.208089,-0.987586,-3.525542,3.484210
0.020000,6.891992,0.509754,0.869674,1.186975,-1.055705,-3.405958,3.499352
0.020000,6.870234,0.501444,0.892965,1.164559,-1.120802,-3.254838,3.513346
0.020000,6.849029,0.493017,0.915783,1.140919,-1.182009,-3.060329,3.526275
0.020000,6.828389,0.484516,0.938106,1.116117,-1.240100,-2.904563,3.538213
0.020000,6.808324,0.475981,0.959911,1.090239,-1.293908,-2.690397,3.549232
0.020000,6.788843,0.467450,0.981177,1.063346,-1.344637,-2.536465,3.559399
0.020000,6.769954,0.458957,1.001888,1.035517,-1.391481,-2.342203,3.568774
0.020000,6.751664,0.450534,1.022024,1.006814,-1.435155,-2.183677,3.577416
0.020000,6.733978,0.442212,1.041570,0.977297,-1.475810,-2.032791,3.585377
0.020000,6.716903,0.434016,1.060511,0.947031,-1.513302,-1.874595,3.592706
0.020000,6.700441,0.425973,1.078832,0.916070,-1.548064,-1.738081,3.599450
0.020000,6.684599,0.418104,1.096521,0.884464,-1.580323,-1.612962,3.605650
0.020000,6.669378,0.410431,1.113567,0.852261,-1.610141,-1.490877,3.611345
0.020000,6.654783,0.402974,1.129957,0.819506,-1.637714,-1.378640,3.616573
0.020000,6.640816,0.395749,1.145681,0.786240,-1.663304,-1.279540,3.621366
0.020000,6.627481,0.388772,1.160731,0.752501,-1.686979,-1.183752,3.625756
0.020000,6.614779,0.382060,1.175098,0.718327,-1.708713,-1.086688,3.629770
0.020000,6.602713,0.375623,1.188773,0.683749,-1.728878,-1.008261,3.633437
0.020000,6.591286,0.369476,1.201749,0.648795,-1.747706,-0.941378,3.636779
0.020000,6.580498,0.363629,1.214019,0.613500,-1.764761,-0.852752,3.639820
0.020000,6.570353,0.358092,1.225577,0.577888,-1.780591,-0.791496,3.642580
0.020000,6.560852,0.352874,1.236416,0.541981,-1.795333,-0.737088,3.645079
0.020000,6.551997,0.347983,1.246532,0.505812,-1.808436,-0.655146,3.647334
0.020000,6.543789,0.343427,1.255920,0.469395,-1.820880,-0.622245,3.649360
0.020000,6.536230,0.339211,1.264576,0.432759,-1.831788,-0.545362,3.651174
0.020000,6.529321,0.335343,1.272494,0.395917,-1.842109,-0.516092,3.652787
0.020000,6.523063,0.331827,1.279672,0.358896,-1.851041,-0.446582,3.654213
0.020000,6.517458,0.328668,1.286106,0.321712,-1.859197,-0.407783,3.655461
0.020000,6.512506,0.325869,1.291794,0.284382,-1.866492,-0.364766,3.656541
0.020000,6.508209,0.323435,1.296732,0.246929,-1.872668,-0.308776,3.657461
0.020000,6.504567,0.321368,1.300920,0.209367,-1.878085,-0.270872,3.658228
0.020000,6.501582,0.319671,1.304354,0.171712,-1.882779,-0.234678,3.658849
0.020000,6.499253,0.318345,1.307034,0.133983,-1.886417,-0.181941,3.659328
0.020000,6.497581,0.317393,1.308958,0.096198,-1.889259,-0.142060,3.659669
0.020000,6.496567,0.316814,1.310125,0.058369,-1.891462,-0.110154,3.659875
0.020000,6.496135,0.316568,1.310622,0.024855,-1.675712,10.787504,3.659962
0.020000,6.496046,0.316517,1.310725,0.005130,-0.986231,34.474044,3.659980
0.020000,6.496046,0.316517,1.310725,0.000000,-0.256503,36.486379,3.659980
